,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
1096620,192,102,380,240364.34,1,0.999756,4803489.07,1.003103,1.002613,0.999267,2448.4,0.999756,3796.88,0.999459,0.8094311,5648,102_380_192
1583048,83,147,330,3591716.4,-1,1.002881,157807074.18,0.998276,1.000369,1.002881,72775.29,1.003091,237299.84,1.002931,-6.260276,8118,147_330_83
2386512,29,221,220,19281377.99,1,0.997275,157263040.12,,,0.996409,11145.97,0.997309,3522.96,0.997093,11.219978,12177,221_220_29
3845232,52,354,210,2269099.39,1,1.00159,2697595.71,,,1.001015,35108.64,1.00159,12336.9,1.001441,-5.2702427,19491,354_210_52
3642595,15,335,530,0.0,0,1.003032,27171350.07,1.003032,1.003032,1.002933,101.27,1.003032,129334.56,1.002933,2.670288,18478,335_530_15
1734813,160,161,330,3344631.71,-1,0.99956,140362962.2,0.994311,0.996447,0.99956,32752.0,0.999682,7861.44,0.999659,-1.040101,8888,161_330_160
1907174,146,177,280,1941739.48,1,0.997283,10678896.42,,,0.996277,1633.5,0.997149,4756.16,0.9965,-3.9798021,9763,177_280_146
2312349,93,214,340,0.0,0,1.002004,5026570.57,1.002004,1.002004,1.002004,5668.0,1.00218,18764.39,1.002045,-6.480217,11804,214_340_93
1461651,182,136,210,0.0,0,1.002177,7248554.74,,,1.001978,29080.8,1.002177,15677.51,1.002107,-5.300045,7501,136_210_182
3015622,100,278,480,0.0,0,0.993132,4997162.12,0.993132,0.993132,0.991867,257097.12,0.993132,63742.0,0.992881,10.889769,15338,278_480_100
3768893,113,347,240,4324642.55,1,0.998427,23038331.18,,,0.998112,3798.6,0.998458,1583.3,0.998356,2.5904179,19109,347_240_113
3472612,5,320,280,0.0,0,0.996856,5339074.62,,,0.996856,1529.6,0.997274,1912.8,0.997042,-10.399818,17628,320_280_5
2010408,15,187,10,11201836.96,-1,1.00013,22898659.55,,,1.000065,23528.34,1.00039,30766.0,1.000206,-12.969971,10286,187_10_15
2862073,180,264,460,0.0,0,0.998465,2608069.05,0.998465,0.998465,0.998046,12966.24,0.998465,1239.94,0.998428,-0.51021576,14566,264_460_180
1027150,63,96,160,5304495.0,-1,0.99648,53235147.7,,,0.99648,3680.16,0.996659,11879.01,0.996523,-25.820137,5296,96_160_63
1331955,111,124,230,202978.69,1,1.000014,1055797.02,,,0.999358,20210.21,1.000014,152.4,1.000009,-13.31985,6843,124_230_111
1661621,52,154,470,310270.37,-1,0.999046,12420034.63,0.998421,0.99889,0.99889,13814.28,0.999437,12798.0,0.999174,11.34038,8517,154_470_52
3494947,167,322,290,1811695.84,1,1.003342,10602157.2,,,1.003235,1127.4,1.003449,27345.27,1.003243,13.610125,17739,322_290_167
3528925,145,325,340,927776.7,1,0.999159,14195144.02,1.030782,1.015643,0.998823,75056.32,0.999159,42678.9,0.999037,-1.9401312,17909,325_340_145
3219836,1,297,290,822154.98,-1,0.999163,3071897.88,,,0.998864,3201.12,0.999612,3070.04,0.999246,0.8201599,16364,297_290_1
974357,66,91,230,0.0,0,0.999026,5933745.41,,,0.998021,52735.38,0.999093,3728.25,0.999023,-8.350015,5028,91_230_66
2358905,83,218,480,5787281.31,-1,0.999205,125226649.62,0.999205,0.999205,0.999205,135566.16,0.999468,423718.08,0.999268,0.6198883,12038,218_480_83
3997545,165,368,120,1758.43,-1,1.000325,3746945.52,,,1.000325,147369.02,1.000894,120225.6,1.000639,2.6094913,20252,368_120_165
777023,97,73,70,0.0,0,0.999004,2398342.47,,,0.999004,352.8,0.999683,9708.6,0.999028,0.04053116,4022,73_70_97
1723347,119,160,300,0.0,0,0.998315,6849253.8,0.998315,0.998315,0.996943,159.94,0.998626,640.84,0.99728,16.809702,8830,160_300_119
4279448,68,393,470,3638253.18,1,1.001656,18729556.85,1.004997,1.004094,1.001475,100697.2,1.001656,42593.28,1.001602,1.6903877,21662,393_470_68
4415573,193,406,120,4137301.52,1,0.998836,37293468.73,,,0.998702,36198.71,0.998836,26019.0,0.99878,1.3899803,22342,406_120_193
2085148,151,193,470,14130406.86,-1,1.002379,178288497.88,1.00054,1.000948,1.002379,70470.48,1.002584,222049.35,1.002429,-4.079938,10662,193_470_151
3463220,185,319,350,562569.09,1,0.999566,23983000.69,1.009734,1.002258,0.999283,60362.98,0.999601,37527.28,0.999479,1.0097027,17580,319_350_185
400735,151,37,520,2420953.58,1,1.002273,111214776.47,1.002803,1.002449,1.002096,959078.48,1.002273,404711.82,1.00222,1.0704994,2087,37_520_151
956990,35,89,450,495924.86,1,1.001937,75264023.76,1.006187,1.003,1.001849,39941.95,1.001937,39266.52,1.001893,0.3194809,4940,89_450_35
718616,170,67,380,545455.34,1,1.002007,8845837.79,1.013866,1.008565,1.001728,56075.8,1.002007,31528.98,1.001907,2.4294853,3723,67_380_170
4442873,93,408,390,709126.36,1,0.99721,16686743.39,1.00414,1.00216,0.99688,9153.63,0.99721,7615.44,0.99706,-2.5200844,22479,408_390_93
1779642,70,165,410,1066021.21,1,0.999526,12691842.99,1.032727,1.015541,0.999136,38370.0,0.999526,5783.34,0.999475,13.55052,9116,165_410_70
5089837,57,467,290,4830819.75,1,1.002402,19616013.38,,,1.00174,15952.46,1.002744,55419.88,1.001965,-21.61026,25714,467_290_57
4110352,172,378,260,34877.13,-1,1.001058,672470.18,,,1.001058,34042.17,1.001816,25765.78,1.001489,26.919842,20816,378_260_172
117221,132,11,60,447816.83,1,1.000698,4918728.43,,,1.000332,46229.26,1.000698,3248.7,1.000674,-1.3101101,611,11_60_132
4302151,171,395,500,0.0,0,1.000078,17480371.13,1.000078,1.000078,0.999988,82554.73,1.000078,25557.6,1.000057,-3.889799,21775,395_500_171
2158066,35,200,290,1448011.55,-1,0.999856,37389716.9,,,0.999207,13861.5,0.999531,4622.0,0.99945,9.319782,11029,200_290_35
3159846,49,292,30,0.0,0,0.999553,7257709.27,,,0.999241,63802.57,0.999553,30674.6,0.999452,-4.6902895,16063,292_30_49
3218067,32,297,200,0.0,0,0.999811,9512320.92,,,0.999661,48168.0,0.999811,39209.26,0.999744,3.9803982,16355,297_200_32
1214897,69,113,340,0.0,0,1.001071,4421579.18,1.001071,1.001071,1.001071,46333.98,1.001794,33620.88,1.00149,5.3596497,6249,113_340_69
2376957,26,220,290,6079261.38,-1,0.997371,8453396.71,,,0.996526,226902.2,0.997371,440985.4,0.996813,-4.5901537,12129,220_290_26
1894378,155,176,180,602668.07,1,0.999342,2315509.22,,,0.999182,38877.2,0.999502,39920.46,0.99934,6.0498714,9698,176_180_155
3854192,12,355,110,43712625.05,1,0.999157,48197849.51,,,0.999004,52272.0,0.999195,81037.1,0.999079,4.3201447,19536,355_110_12
3655324,144,337,60,0.0,0,1.00018,11493127.32,,,0.999793,82647.18,1.000277,22504.14,1.000173,-0.41007996,18541,337_60_144
191913,137,18,100,610834.99,1,0.999873,5175637.83,,,0.999747,7631.52,0.999873,4929.31,0.999824,6.109476,1000,18_100_137
4216747,167,388,80,4440001.8,-1,0.999211,4521831.6,,,0.999211,13475.56,0.999704,11252.07,0.99948,-5.9199333,21348,388_80_167
521748,106,49,160,788389.89,-1,0.999369,2753730.97,,,0.999369,4182.36,0.999493,20190.44,0.99939,1.7595291,2711,49_160_106
4892389,9,449,320,972223.29,1,1.001143,11097972.16,1.028841,1.019031,1.000855,41766.76,1.001143,6940.0,1.001102,-3.7401915,24727,449_320_9
4862889,109,446,490,0.0,0,1.002785,25773764.34,1.002785,1.002785,1.00247,221365.79,1.002785,563659.48,1.002559,0.20980835,24579,446_490_109
4168997,17,383,450,836497.12,1,1.001442,49862106.92,1.002808,1.002201,1.001138,11477.33,1.001543,33654.05,1.001241,2.7394295,21110,383_450_17
4794441,61,440,370,4249981.6,1,1.001452,17422390.69,1.050211,1.050211,1.000514,204949.36,1.001452,59690.52,1.00124,-7.290244,24237,440_370_61
4872092,112,447,400,25371443.19,-1,0.99987,739451111.57,0.995393,0.997138,0.99987,213242.8,0.999929,95964.84,0.99991,1.5902519,24625,447_400_112
4900932,152,450,190,3922348.18,1,1.002485,11638469.84,,,1.002015,3989.39,1.002656,234.82,1.00262,-3.2502413,24769,450_190_152
401996,50,38,40,0.0,0,0.999696,13580641.96,,,0.999324,32224.0,0.999758,82045.71,0.999446,8.399487,2094,38_40_50
2676052,24,247,470,0.0,0,0.999132,14295564.88,0.999132,0.999132,0.999132,39762.72,0.999239,10879.64,0.999216,-8.820295,13632,247_470_24
4491315,135,413,60,1190323.56,-1,0.999172,1650212.35,,,0.998892,51791.55,0.999451,25865.5,0.999265,-1.6200542,22721,413_60_135
1986554,120,184,450,0.0,0,0.994332,11943481.44,0.994332,0.994332,0.99406,7310.0,0.994332,1316.16,0.99429,11.459589,10165,184_450_120
660363,23,62,150,0.0,0,1.000458,27958166.75,,,1.000458,25541.65,1.000577,26390.52,1.000517,1.6403198,3425,62_150_23
3363095,60,310,300,71191.83,1,0.999395,18299057.64,1.003464,1.00106,0.999025,11340.7,0.999395,10210.41,0.999219,6.33955,17080,310_300_60
4530709,129,416,380,0.0,0,0.99815,2010647.31,0.99815,0.99815,0.99815,1544.28,0.99859,47098.56,0.998164,-1.0699034,22918,416_380_129
3218297,62,297,210,1803875.09,1,0.996549,18668606.0,,,0.995454,21816.0,0.998009,45493.76,0.996284,-1.1098385,16356,297_210_62
1225433,167,114,320,472573.96,1,1.000654,16811352.87,1.001855,1.001485,1.000469,2058.46,1.000654,3575.88,1.000537,-6.4200163,6302,114_320_167
521231,174,49,130,1466386.13,1,0.99583,3920316.37,,,0.995238,26894.0,0.995904,16820.0,0.995648,-23.009777,2708,49_130_174
1426545,142,133,80,7763126.74,-1,0.998111,180444928.97,,,0.998298,8242.08,0.998772,113088.0,0.99833,2.399683,7323,133_80_142
5136340,160,471,410,11412484.89,-1,0.998122,155898328.09,0.98606,0.988321,0.998122,6301.9,0.998176,19462.8,0.998135,0.41007996,25946,471_410_160
3216309,74,297,110,2423083.2,-1,0.997983,8819487.36,,,0.997983,1113.35,0.998655,2228.2,0.998207,0.2002716,16346,297_110_74
2931123,177,271,80,212063.3,1,0.998899,5289523.52,,,0.998117,29357.0,0.999205,5583.91,0.999031,10.310411,14913,271_80_177
1649358,3,153,400,13898232.37,-1,1.000479,66522233.69,0.950266,0.958872,1.000424,25002.5,1.000589,38331.3,1.000489,-2.9802322,8455,153_400_3
3323010,175,306,490,0.0,0,1.00129,206382930.71,1.00129,1.00129,1.00129,31277.54,1.001391,194159.38,1.001304,-3.989935,16879,306_490_175
3966459,79,365,220,13917593.18,-1,1.000057,10238500.12,,,1.000057,176642.4,1.000814,125627.1,1.0005,-0.36001205,20097,365_220_79
505160,6,47,410,0.0,0,0.997537,22072604.27,0.997537,0.997537,0.997537,451.86,0.998,64646.01,0.99754,19.949675,2626,47_410_6
1156374,55,108,120,7166887.05,-1,1.000773,11343328.87,,,1.000773,11567.64,1.000936,18462.0,1.000836,-9.679794,5952,108_120_55
870612,196,81,440,2061416.16,1,0.99985,3828797.86,1.019964,1.010786,0.999655,20476.0,0.99985,28108.8,0.999737,8.289814,4499,81_440_196
2085311,115,193,480,0.0,0,0.997925,33497122.28,0.997925,0.997925,0.997925,24957.18,0.998241,32697.64,0.998062,-6.5499544,10663,193_480_115
3751350,170,345,460,0.0,0,0.999149,19150587.58,0.999149,0.999149,0.999149,25343.24,0.999283,55717.57,0.999191,6.0498714,19021,345_460_170
481831,156,45,300,501030.86,1,1.001655,3644825.09,1.010445,1.004585,1.001236,23920.0,1.001655,37522.24,1.001399,42.270424,2505,45_300_156
555796,8,52,270,2692778.51,-1,1.001089,35123197.92,,,1.001089,264334.32,1.001511,29937.24,1.001468,3.6597252,2887,52_270_8
920086,80,86,220,1205407.83,-1,0.995132,1803630.93,,,0.995059,23459.49,0.996727,27621.42,0.995826,0.6699562,4752,86_220_80
204668,24,19,220,1508234.58,1,0.999883,7600277.56,,,0.999794,5830.76,0.999883,21082.32,0.999814,1.5902519,1067,19_220_24
832305,108,78,140,788436.0,1,0.999423,17368556.05,,,0.998874,728.2,0.999423,364.3,0.99924,14.779568,4304,78_140_108
4874312,132,447,510,0.0,0,0.997961,30723596.38,0.997961,0.997961,0.997961,9950.2,0.998263,80783.03,0.997995,-1.770258,24636,447_510_132
1316814,140,123,10,9301504.09,-1,0.999798,69138370.65,,,0.999798,17521.0,1.00014,38033.59,0.999906,-6.2298775,6766,123_10_140
3485394,14,321,370,10790015.6,-1,0.998564,102391978.78,0.980193,0.984468,0.998464,15544.36,0.998597,26608.33,0.998513,3.8003922,17692,321_370_14
2327237,56,215,540,0.0,0,0.999735,10942919.43,0.999735,0.999735,0.999494,12297.32,0.999735,9142.1,0.999632,0.8404255,11879,215_540_56
1375022,33,128,220,1418177.17,-1,0.997644,3296474.92,,,0.997644,98.76,0.99825,7510.32,0.997652,-26.050209,7062,128_220_33
3728094,114,343,400,0.0,0,0.999887,41017546.0,0.999887,0.999887,0.999747,140210.37,1.000262,45266.24,1.000136,7.970333,18905,343_400_114
3579551,171,330,120,2644471.38,1,0.999558,6675096.35,,,0.999237,4850.82,0.999558,12690.84,0.999326,3.7896633,18162,330_120_171
4210127,147,387,300,40188.73,-1,1.001517,12053361.23,1.001517,1.001517,1.001269,52122.32,1.001517,69500.25,1.001375,-12.900233,21315,387_300_147
4747213,33,436,210,6386656.33,1,0.998301,3964550.55,,,0.997736,15093.84,0.998462,1857.15,0.998383,-17.34972,24001,436_210_33
4665769,189,428,530,965765.99,-1,0.998524,16012492.46,0.997524,0.99781,0.998524,36278.1,0.998667,227277.41,0.998544,-3.2502413,23593,428_530_189
4577907,127,420,540,1407707.3,-1,0.998498,11403603.09,0.99728,0.997889,0.998498,80563.14,0.998591,128316.3,0.998534,-0.5400181,23154,420_540_127
2952965,129,273,80,1588627.04,1,1.00157,655549.44,,,1.001177,16351.91,1.00157,7656.0,1.001445,2.3400784,15023,273_80_129
2659789,79,246,200,1528787.83,-1,0.998858,4126072.41,,,0.998858,61314.55,0.999551,62467.44,0.999202,-10.989904,13550,246_200_79
208846,177,19,430,90250.73,-1,0.991125,5312476.31,0.989383,0.990372,0.991125,2104.7,0.992396,4214.8,0.991549,9.529591,1088,19_430_177
951996,166,89,190,7253911.52,1,0.998402,25041731.98,,,0.998252,45777.16,0.998552,58850.33,0.998383,11.659861,4914,89_190_166
508099,35,48,10,42012060.75,-1,1.000463,4521644.82,,,1.0,11546.37,1.000185,21586.0,1.000065,-0.27000904,2641,48_10_35
4198111,131,386,250,6737898.66,-1,0.998359,7077594.02,,,0.998233,23724.0,0.998485,15424.5,0.998386,16.540289,21255,386_250_131
2735093,162,253,130,939341.34,-1,1.000162,12122328.72,,,1.000061,7401.5,1.000534,2369.6,1.000419,25.570393,13928,253_130_162
3139365,65,290,100,3662018.07,-1,0.999859,14247999.98,,,0.999859,136522.26,1.000108,35925.3,1.000056,2.8705597,15960,290_100_65
1907380,155,177,290,1550281.62,1,0.999466,6231603.97,,,0.999149,12104.96,0.99936,945.9,0.999345,-10.160208,9764,177_290_155
2716463,38,251,300,246665.58,-1,0.998346,20371478.8,0.995451,0.997591,0.998346,7693.07,0.998598,52516.46,0.998378,-3.6597252,13835,251_300_38
2094114,162,194,370,850029.75,1,1.000925,15443996.0,1.008003,1.004299,1.000396,5444.28,1.001454,24373.79,1.000589,10.319948,10707,194_370_162
4376547,167,402,370,371154.84,1,1.000639,13347971.74,1.001127,1.001127,1.000345,25986.74,1.000639,511.7,1.000633,-3.1000376,22147,402_370_167
860404,180,80,470,0.0,0,1.004485,10928293.22,1.004485,1.004485,1.004269,2416.96,1.005134,13025.6,1.004405,0.859499,4447,80_470_180
2866566,95,265,140,102029683.15,1,1.001675,104992720.27,,,1.001459,28560.84,1.001567,28378.44,1.001513,-0.19013882,14589,265_140_95
1564394,146,145,480,1201443.49,-1,1.00418,11042548.94,1.001646,1.002626,1.003605,16904.19,1.005159,27751.86,1.004194,-13.470054,8023,145_480_146
1914649,134,178,110,981199.04,1,1.000526,6342467.95,,,0.999588,196836.9,1.000526,198814.11,1.000055,-4.249811,9801,178_110_134
2725956,179,252,220,2982489.64,-1,1.000999,197095701.21,,,1.000999,84724.11,1.001117,139870.51,1.001043,-3.9201975,13882,252_220_179
2244563,167,208,230,2570413.04,1,0.998823,86325088.5,,,0.998456,92085.84,0.998915,3480.64,0.998898,-15.8602,11463,208_230_167
3195271,36,295,160,1370066.11,-1,0.999159,24169867.74,,,0.999088,14220.0,0.999369,19060.16,0.999209,-3.0201674,16241,295_160_36
2487186,9,230,330,1348174.64,-1,0.996767,14956499.34,0.986764,0.990148,0.996767,1694.0,0.996914,9216.72,0.99679,2.180338,12683,230_330_9
2617087,163,242,250,1341565.56,-1,0.999611,73698487.14,,,0.999516,51916.59,0.999878,23082.4,0.999767,-2.359748,13335,242_250_163
5119326,146,470,110,914426.72,1,0.999779,24653939.62,,,0.998742,49694.24,0.999986,56988.16,0.999322,8.770227,25861,470_110_146
1357429,173,126,420,768361.27,1,1.002839,6030161.93,1.023144,1.004189,1.002605,57405.6,1.003192,38634.7,1.002956,0.9202957,6972,126_420_173
3149358,109,291,50,0.0,0,0.999629,24887741.26,,,0.999268,130514.1,0.999629,215328.96,0.999404,6.5994263,16010,291_50_109
784947,183,73,470,910138.81,-1,0.998737,39150321.44,0.997299,0.998138,0.998737,203432.94,0.998857,140944.85,0.998808,-1.1098385,4062,73_470_183
318922,38,30,120,8271340.12,1,1.002002,17014390.02,,,1.002002,55046.82,1.00213,7798.0,1.002115,1.3804436,1662,30_120_38
3973782,2,366,40,36045.84,-1,1.000252,4004565.24,,,1.000088,9515.48,1.00058,45586.92,1.000173,-4.069805,20134,366_40_2
469445,186,44,210,0.0,0,0.998295,25151340.36,,,0.99816,15785.43,0.998295,222.36,0.998293,-5.040169,2441,44_210_186
4136489,109,380,470,776974.63,1,0.998968,56268409.18,1.000206,0.999587,0.998658,391047.86,0.998968,208335.12,0.99886,-0.36001205,20947,380_470_109
1834216,75,170,430,1548849.81,1,1.00678,31719548.77,1.024783,1.010418,1.006472,3918.0,1.00678,653.2,1.006736,-0.33020973,9393,170_430_75
3294477,42,304,170,2115405.45,1,1.001601,2260938.53,,,1.001207,4470.84,1.00165,1016.55,1.001568,10.730028,16737,304_170_42
3893991,11,358,450,0.0,0,0.996504,6134292.34,0.996504,0.996504,0.996356,54805.2,0.996653,14786.73,0.99659,-10.280013,19735,358_450_11
835222,84,78,290,12842184.36,-1,0.999389,192128326.01,,,0.999156,303008.08,0.999439,15004.65,0.999425,-1.6099215,4319,78_290_84
1363404,38,127,180,134658428.31,1,1.001739,38502403.39,,,1.001613,26705.28,1.001739,31796.0,1.00167,-5.0902367,7003,127_180_38
1896227,31,176,280,92304.42,1,0.999251,511957.24,,,0.998043,73233.16,0.999251,15853.59,0.999036,5.609989,9708,176_280_31
3610448,68,333,20,2587513.81,1,1.000657,28456772.78,,,1.000157,44400.0,1.000324,240.04,1.000323,2.5904179,18317,333_20_68
3151832,195,291,170,0.0,0,0.998555,19786342.14,,,0.998555,18774.0,0.998662,187.76,0.998661,0.3695488,16022,291_170_195
4027581,1,370,530,265959.68,-1,0.999293,2914425.36,0.998888,0.999023,0.999158,148.29,0.999629,25369.56,0.999161,0.3695488,20403,370_530_1
2265281,189,210,170,0.0,0,0.999643,2744491.24,,,0.999643,2297.16,0.999799,8615.7,0.999676,10.160208,11567,210_170_189
1116483,158,104,290,969371.32,-1,0.998893,1922150.87,,,0.998893,47.9,1.000145,4939.88,0.998905,6.619692,5749,104_290_158
3963112,132,365,50,6339114.31,1,1.000643,11502432.24,,,1.000552,11202.15,1.000916,219.73,1.000909,-18.060207,20080,365_50_132
707670,143,66,370,0.0,0,0.99795,1591311.02,0.99795,0.99795,0.99795,89165.3,0.99887,48055.5,0.998548,-2.5099516,3667,66_370_143
5049490,110,463,470,10610093.44,-1,0.996193,137065465.6,0.994736,0.994972,0.996153,130052.28,0.996232,111337.6,0.996196,3.7896633,25512,463_470_110
2366067,81,219,290,5761742.05,-1,0.99191,11857079.78,,,0.991641,4426.5,0.992716,29985.13,0.991779,-9.520054,12074,219_290_81
4994627,47,458,480,731178.45,1,1.004275,31150502.79,1.004461,1.004461,1.003996,43823.64,1.004275,107.97,1.004274,1.3005733,25238,458_480_47
3662659,79,337,430,510529.61,-1,1.001577,12314857.42,0.998437,1.000231,1.001128,281098.08,1.002025,173202.02,1.001684,-1.2999773,18578,337_430_79
3064460,184,283,180,15303517.28,-1,1.008296,71567840.0,,,1.007082,730.24,1.007523,45660.0,1.007089,-14.290214,15583,283_180_184
1727917,159,160,530,0.0,0,0.999405,26560631.75,0.999405,0.999405,0.999286,19370.6,0.999524,33948.72,0.999373,-1.860261,8853,160_530_159
1200982,144,112,180,2079622.02,1,0.999892,9568768.86,,,0.999783,69680.52,1.0,9219.0,0.999975,10.819435,6178,112_180_144
676949,34,63,450,0.0,0,1.007186,60438954.87,1.007186,1.007186,1.006637,1281.68,1.007296,134664.6,1.006643,-1.2302399,3510,63_450_34
430984,134,40,430,0.0,0,0.998841,30933923.89,0.998841,0.998841,0.998111,120090.95,0.998841,84296.16,0.99854,9.609461,2243,40_430_134
3101897,9,286,420,809694.89,-1,0.998391,12390551.86,0.986463,0.991444,0.998391,11425.5,0.998653,29333.15,0.998465,11.639595,15772,286_420_9
4725700,120,434,230,4375079.4,-1,0.999793,3608678.5,,,0.999793,75213.75,1.000102,96918.2,0.999928,2.4199486,23893,434_230_120
5187573,193,476,220,23287500.84,-1,1.000392,29856732.23,,,1.000392,27799.8,1.000543,44287.8,1.00045,4.160404,26202,476_220_193
3973573,193,366,20,10939369.82,-1,1.000366,36639316.21,,,1.000366,14462.58,1.000625,18024.88,1.000482,-7.150173,20132,366_20_193
3333552,117,307,470,133067.54,1,1.002068,3283227.18,1.003346,1.002068,1.00079,328131.81,1.002068,423140.48,1.001348,-9.430051,16932,307_470_117
2492712,163,231,50,8107362.86,-1,0.998701,73226878.71,,,0.99864,13183.83,0.998844,9767.8,0.998757,6.3705444,12710,231_50_163
4515167,187,415,150,1208786.28,1,0.999904,14542274.83,,,0.999736,715.14,0.99982,27654.4,0.999738,3.2401085,22840,415_150_187
325760,163,30,470,11469086.68,-1,1.000596,54295163.9,0.997365,0.999024,1.000465,3666.24,1.000617,102670.4,1.00047,1.4698505,1697,30_470_163
5237333,153,480,510,136220.49,-1,1.002534,8777543.83,1.002534,1.002534,1.002534,219617.52,1.003068,110957.6,1.002889,-7.749796,26451,480_510_153
2049034,31,190,310,343540.52,1,0.993273,1086079.59,1.019557,0.998806,0.99189,42130.92,0.993273,72862.64,0.992397,8.089542,10481,190_310_31
365355,7,34,340,9310593.2,-1,1.003399,60618304.14,0.981855,0.991962,1.003194,61213.36,1.003603,10598.94,1.003543,-4.0900707,1904,34_340_7
3862437,57,355,520,1057657.85,1,1.002413,42196031.17,1.002929,1.002708,1.002094,74219.6,1.00261,11016.27,1.002543,-1.860261,19577,355_520_57
4205399,19,387,70,117163.09,-1,0.998871,4358115.27,,,0.998871,21957.0,0.999508,4613.91,0.999397,0.77962875,21292,387_70_19
49558,50,4,390,208793.94,-1,1.00347,17582365.2,0.999679,1.002918,1.003401,17907.57,1.003608,19076.22,1.003501,5.569458,259,4_390_50
5152324,144,473,110,4440887.11,1,0.999703,8758713.78,,,0.999575,27665.1,0.999703,11880.32,0.999664,0.48995018,26026,473_110_144
2211854,93,205,240,0.0,0,1.000182,4700167.33,,,1.0,16784.15,1.000182,5448.96,1.000137,-4.6998262,11299,205_240_93
3530701,121,325,430,2138244.25,1,0.999625,35559654.72,1.010283,1.001265,0.999352,497644.56,0.999625,410537.34,0.999502,-1.6397238,17918,325_430_121
1133444,177,106,50,473276.77,-1,0.995501,4325399.98,,,0.994564,19111.0,0.999872,29011.63,0.996679,0.38027763,5835,106_50_177
3035141,118,280,360,2078023.62,-1,0.999542,90503397.22,0.97904,0.997654,0.999542,108377.15,0.999966,10370.91,0.999929,8.989573,15436,280_360_118
747060,123,70,190,20187679.79,1,1.000115,23714772.84,,,0.999963,71388.0,1.000115,53615.21,1.00005,-7.380247,3869,70_190_123
1082709,68,101,230,0.0,0,0.999585,17716583.86,,,0.99929,13553.0,0.999659,94906.0,0.999337,12.190342,5578,101_230_68
3891225,45,358,310,9392200.95,1,1.000987,795074730.31,1.003282,1.002607,1.001077,11122.0,1.001122,19575.6,1.001093,-6.4098835,19721,358_310_45
2947209,144,272,340,0.0,0,0.999815,29966241.09,0.999815,0.999815,0.999815,9554.94,1.000043,1490.56,1.000012,2.1898746,14994,272_340_144
3447179,144,318,100,527717.42,1,0.998452,12815231.03,,,0.998351,98.79,0.998452,18772.0,0.998351,2.9695034,17500,318_100_144
2739549,40,253,360,225965.32,-1,1.002965,9338938.44,1.001092,1.001092,1.002965,530.31,1.003173,18420.04,1.00297,-10.790229,13951,253_360_40
3732733,153,344,80,4951499.15,-1,1.000241,7215679.57,,,1.000241,7188.49,1.000866,18038.52,1.000419,-17.669796,18928,344_80_153
2667508,37,247,40,33171417.81,1,0.9999,56145019.13,,,0.999772,23367.0,1.000029,49083.3,0.999855,3.8695335,13589,247_40_37
3296661,26,304,280,1839086.32,1,1.000841,7776669.06,,,1.000119,558516.42,1.000841,263016.81,1.00061,6.2704086,16748,304_280_26
2327794,16,216,20,173517.42,1,1.001806,5040267.98,,,1.000859,7657.25,1.002198,126973.8,1.000935,7.5399876,11882,216_20_16
3492025,45,322,150,176723363.99,1,1.000841,1127052169.47,,,1.000759,199287.0,1.000841,60878.16,1.000822,9.870529,17725,322_150_45
2720693,89,251,510,1049417.88,-1,0.993599,18869355.0,0.993031,0.993031,0.993504,3776.4,0.993788,3357.76,0.993655,-3.12984,13856,251_510_89
3188905,54,294,390,2806264.53,-1,0.99637,47245145.27,0.991841,0.991841,0.996212,22172.5,0.996684,43415.3,0.996372,-0.19013882,16209,294_390_54
245261,108,23,130,3694424.45,-1,1.000795,5635454.08,,,1.000417,66457.44,1.001481,33264.06,1.001127,-5.2297115,1278,23_130_108
188806,100,17,490,0.0,0,1.0004,512249.85,1.0004,1.0004,0.999628,8446.66,1.0004,22973.98,0.999836,12.999773,984,17_490_100
276347,89,26,100,1076342.4,-1,1.000084,4561288.2,,,1.000084,14245.49,1.000251,38074.14,1.000129,2.2995472,1440,26_100_89
2288026,48,212,220,9123844.68,-1,0.998758,16135161.41,,,0.998695,62239.38,0.998946,1751.42,0.998939,1.5699863,11682,212_220_48
192587,39,18,140,1509004.59,1,1.000287,5065804.54,,,0.999621,7025.04,1.000415,41402.54,0.999736,3.6501884,1004,18_140_39
1424007,165,132,500,0.0,0,1.000575,8512011.61,1.000575,1.000575,1.000033,240476.04,1.000575,548278.65,1.000198,-3.6400557,7310,132_500_165
2358309,84,218,450,28429791.52,-1,0.994913,248205735.04,0.974544,0.986773,0.994908,223206.88,0.995288,10735.2,0.995271,-3.2502413,12035,218_450_84
1476015,165,137,390,4996142.83,1,1.0033,9031620.05,,1.09314,1.002781,404930.7,1.0033,107419.2,1.003192,3.4797192,7574,137_390_165
2344655,162,217,310,0.0,0,1.002528,18390379.86,1.002528,1.002528,1.002472,17881.0,1.003145,3578.6,1.003033,-35.00998,11966,217_310_162
2673093,50,247,320,3725804.63,1,1.000003,21454485.56,1.048217,1.03335,0.999586,148052.52,1.000003,14394.0,0.999966,6.1297417,13617,247_320_50
4119603,23,379,180,5318436.32,-1,1.000564,10000861.81,,,0.999561,10959.0,0.999926,10963.0,0.999743,-5.6397915,20863,379_180_23
